organ,cell type,id,Location
Epithelial cells,goblet cell,25803,3
Epithelial cells,goblet cell,1179,3
Epithelial cells,goblet cell,338557,3
Epithelial cells,goblet cell,4583,3
Epithelial cells,goblet cell,2568,3
Epithelial cells,goblet cell,5729,3
Epithelial cells,goblet cell,129293,3
Epithelial cells,goblet cell,27075,3
Epithelial cells,goblet cell,7103,3
Epithelial cells,goblet cell,11065,3
Epithelial cells,goblet cell,7032,3
Epithelial cells,goblet cell,360,3
Epithelial cells,goblet cell,50937,3
Epithelial cells,goblet cell,55600,3
Epithelial cells,goblet cell,56667,3
Epithelial cells,goblet cell,171389,3
Epithelial cells,goblet cell,283310,3
Epithelial cells,goblet cell,131920,3
Epithelial cells,goblet cell,25823,3
Epithelial cells,goblet cell,1048,3
Epithelial cells,goblet cell,4680,3
Epithelial cells,goblet cell,9073,3
Epithelial cells,goblet cell,377841,3
Epithelial cells,goblet cell,654463,3
Epithelial cells,goblet cell,22874,3
Epithelial cells,goblet cell,5799,3
Epithelial cells,goblet cell,55206,3
Epithelial cells,goblet cell,6337,3
Epithelial cells,goblet cell,26503,3
Epithelial cells,goblet cell,54020,3
Epithelial cells,goblet cell,729178,3
Epithelial cells,goblet cell,7364,3
Epithelial cells,goblet cell,7495,3
Epithelial cells,goblet cell,24,3
Epithelial cells,goblet cell,79915,3
Epithelial cells,goblet cell,56260,3
Epithelial cells,goblet cell,347475,3
Epithelial cells,goblet cell,3880,3
Epithelial cells,goblet cell,64110,3
Epithelial cells,goblet cell,114044,3
Epithelial cells,goblet cell,79684,3
Epithelial cells,goblet cell,9148,3
Epithelial cells,goblet cell,10809,3
Epithelial cells,goblet cell,6855,3
Epithelial cells,goblet cell,85453,3
Epithelial cells,goblet cell,55502,3
Epithelial cells,goblet cell,196374,4
Epithelial cells,goblet cell,727897,4
Epithelial cells,goblet cell,7356,4
Epithelial cells,goblet cell,92747,4
Epithelial cells,goblet cell,4477,4
Epithelial cells,goblet cell,4586,4
Epithelial cells,goblet cell,92304,4
Epithelial cells,goblet cell,6590,4
Epithelial cells,goblet cell,7033,4
Epithelial cells,goblet cell,10406,4
Epithelial cells,goblet cell,759,4
Epithelial cells,goblet cell,4585,4
Epithelial cells,goblet cell,27290,4
Epithelial cells,goblet cell,7031,4
Epithelial cells,goblet cell,10551,4
Epithelial cells,goblet cell,9071,4
Epithelial cells,goblet cell,8857,4
Epithelial cells,goblet cell,2980,4
Epithelial cells,goblet cell,8399,4
Epithelial cells,goblet cell,8537,4
Epithelial cells,goblet cell,10223,4
Epithelial cells,goblet cell,79083,4
Epithelial cells,goblet cell,5333,4
Epithelial cells,goblet cell,5284,4
Epithelial cells,goblet cell,284013,4
Epithelial cells,goblet cell,10877,4
Epithelial cells,goblet cell,54097,4
Epithelial cells,goblet cell,79807,4
Epithelial cells,goblet cell,3816,4
Epithelial cells,goblet cell,83998,4
Epithelial cells,goblet cell,6035,4
Epithelial cells,gonadotrope,2798,3
Epithelial cells,gonadotrope,2488,4
Epithelial cells,gonadotrope,1082,4
Sex cells,gonocyte,7070,3
Nerve cells,granule cell,2260,3
Blood & immune cells,granulocyte,2624,1
Blood & immune cells,granulocyte,7080,1
Blood & immune cells,granulocyte,566,2
Blood & immune cells,granulocyte,4353,2
Blood & immune cells,granulocyte,4695,2
Blood & immune cells,granulocyte,2526,2
Blood & immune cells,granulocyte,6283,2
Blood & immune cells,granulocyte,3292,2
Blood & immune cells,granulocyte,967,2
Blood & immune cells,granulocyte,1088,3
Blood & immune cells,granulocyte,945,3
Blood & immune cells,granulocyte,3684,3
Blood & immune cells,granulocyte,1232,3
Blood & immune cells,granulocyte,3563,3
Blood & immune cells,granulocyte,2215,3
Blood & immune cells,granulocyte,5169,3
Blood & immune cells,granulocyte,960,3
Blood & immune cells,granulocyte,5788,3
Blood & immune cells,granulocyte,3676,3
Blood & immune cells,granulocyte,100133941,3
Blood & immune cells,granulocyte,5657,4
Blood & immune cells,granulocyte,23529,4
Blood & immune cells,granulocyte,268,4
Blood & immune cells,granulocyte,2938,4
Blood & immune cells,granulocyte,5270,4
Blood & immune cells,granulocyte,6279,4
Blood & immune cells,granulocyte,6280,4
Epithelial cells,granulosa cell,668,1
Sex cells,granulosa cell,55355,1
Epithelial cells,granulosa cell,2731,2
Epithelial cells,granulosa cell,84709,2
Sex cells,granulosa cell,3283,2
Epithelial cells,granulosa cell,64377,3
Epithelial cells,granulosa cell,2492,3
Sex cells,granulosa cell,3623,3
Epithelial cells,granulosa cell,2878,4
Epithelial cells,granulosa cell,268,4
Epithelial cells,granulosa cell,3624,4
Sex cells,granulosa cell,268,4
Sex cells,granulosa cell,5654,4
Blood & immune cells,haematopoietic cell,5788,3
Blood & immune cells,haematopoietic cell,928,3
Epithelial cells,hair follicle cell,861,1
Epithelial cells,hair follicle cell,6662,1
Epithelial cells,hair follicle cell,3866,2
Epithelial cells,hair follicle cell,947,3
Epithelial cells,hair follicle dermal papilla cell,250,3
Stem cells,hemangioblast,51343,1
Stem cells,hemangioblast,3791,2
Stem cells,hemangioblast,8842,3
Stem cells,hemangioblast,1636,3
Stem cells,hemangioblast,1003,3
Stem cells,hemangioblast,5175,3
Stem cells,hemangioblast,2210,3
Stem cells,hemangioblast,2050,4
Blood & immune cells,hematopoietic cell,10438,1
Blood & immune cells,hematopoietic cell,1791,1
Blood & immune cells,hematopoietic cell,2624,1
Blood & immune cells,hematopoietic cell,10522,1
Blood & immune cells,hematopoietic cell,30812,2
Blood & immune cells,hematopoietic cell,7037,2
Blood & immune cells,hematopoietic cell,5552,2
Blood & immune cells,hematopoietic cell,8530,2
Blood & immune cells,hematopoietic cell,518,2
Blood & immune cells,hematopoietic cell,4818,2
Blood & immune cells,hematopoietic cell,7351,2
Blood & immune cells,hematopoietic cell,5788,3
Blood & immune cells,hematopoietic cell,8842,3
Blood & immune cells,hematopoietic cell,2210,3
Blood & immune cells,hematopoietic cell,3815,3
Blood & immune cells,hematopoietic cell,3563,3
Blood & immune cells,hematopoietic cell,930,3
Blood & immune cells,hematopoietic cell,931,3
Blood & immune cells,hematopoietic cell,945,3
Blood & immune cells,hematopoietic cell,947,3
Blood & immune cells,hematopoietic cell,952,3
Blood & immune cells,hematopoietic cell,916,3
Blood & immune cells,hematopoietic cell,920,3
Blood & immune cells,hematopoietic cell,925,3
Blood & immune cells,hematopoietic cell,7070,3
Blood & immune cells,hematopoietic cell,3684,3
Blood & immune cells,hematopoietic cell,958,3
Blood & immune cells,hematopoietic cell,1604,3
Blood & immune cells,hematopoietic cell,135228,3
Blood & immune cells,hematopoietic cell,969,3
Blood & immune cells,hematopoietic cell,960,3
Blood & immune cells,hematopoietic cell,963,3
Blood & immune cells,hematopoietic cell,2207,3
Blood & immune cells,hematopoietic cell,10870,3
Blood & immune cells,hematopoietic cell,7305,3
Blood & immune cells,hematopoietic cell,6691,4
Blood & immune cells,hematopoietic cell,2701,4
Blood & immune cells,hematopoietic cell,6352,4
Blood & immune cells,hematopoietic cell,3674,4
Stem cells,hematopoietic progenitor cell,2034,1
Stem cells,hematopoietic progenitor cell,3200,1
Stem cells,hematopoietic progenitor cell,10661,1
Stem cells,hematopoietic progenitor cell,4211,1
Stem cells,hematopoietic progenitor cell,80177,1
Stem cells,hematopoietic progenitor cell,3454,2
Stem cells,hematopoietic progenitor cell,1421,2
Stem cells,hematopoietic progenitor cell,55218,2
Stem cells,hematopoietic progenitor cell,79843,2
Stem cells,hematopoietic progenitor cell,2322,2
Stem cells,hematopoietic progenitor cell,55353,2
Stem cells,hematopoietic progenitor cell,253827,2
Stem cells,hematopoietic progenitor cell,7450,2
Stem cells,hematopoietic progenitor cell,2994,3
Stem cells,hematopoietic progenitor cell,2210,3
Stem cells,hematopoietic progenitor cell,79895,3
Stem cells,hematopoietic progenitor cell,1393,3
Stem cells,hematopoietic progenitor cell,100130933,3
Stem cells,hematopoietic progenitor cell,3216,3
Stem cells,hematopoietic progenitor cell,3355,3
Stem cells,hematopoietic progenitor cell,3769,3
Stem cells,hematopoietic progenitor cell,4352,3
Stem cells,hematopoietic progenitor cell,7070,3
Stem cells,hematopoietic progenitor cell,952,3
Stem cells,hematopoietic progenitor cell,3674,4
Stem cells,hematopoietic progenitor cell,284,4
Stem cells,hematopoietic progenitor cell,7123,4
Stem cells,hematopoietic progenitor cell,22915,4
Stem cells,hematopoietic progenitor cell,6691,4
Stem cells,hematopoietic stem cell,2122,1
Stem cells,hematopoietic stem cell,2624,1
Stem cells,hematopoietic stem cell,2672,1
Stem cells,hematopoietic stem cell,8091,1
Stem cells,hematopoietic stem cell,4005,1
Stem cells,hematopoietic stem cell,4300,1
Stem cells,hematopoietic stem cell,4602,1
Stem cells,hematopoietic stem cell,7704,1
Stem cells,hematopoietic stem cell,836,1
Stem cells,hematopoietic stem cell,6688,1
Stem cells,hematopoietic stem cell,648,1
Stem cells,hematopoietic stem cell,1789,1
Stem cells,hematopoietic stem cell,2625,1
Stem cells,hematopoietic stem cell,26354,1
Stem cells,hematopoietic stem cell,3087,1
Stem cells,hematopoietic stem cell,3131,1
Stem cells,hematopoietic stem cell,3142,1
Stem cells,hematopoietic stem cell,3149,1
Stem cells,hematopoietic stem cell,3215,1
Stem cells,hematopoietic stem cell,4066,1
Stem cells,hematopoietic stem cell,23764,1
Stem cells,hematopoietic stem cell,4211,1
Stem cells,hematopoietic stem cell,80177,1
Stem cells,hematopoietic stem cell,4824,1
Stem cells,hematopoietic stem cell,5308,1
Stem cells,hematopoietic stem cell,861,1
Stem cells,hematopoietic stem cell,6879,1
Stem cells,hematopoietic stem cell,4609,1
Stem cells,hematopoietic stem cell,2034,1
Stem cells,hematopoietic stem cell,3200,1
Stem cells,hematopoietic stem cell,10661,1
Stem cells,hematopoietic stem cell,9612,1
Stem cells,hematopoietic stem cell,53335,1
Stem cells,hematopoietic stem cell,3454,2
Stem cells,hematopoietic stem cell,8763,2
Stem cells,hematopoietic stem cell,7852,2
Stem cells,hematopoietic stem cell,3791,2
Stem cells,hematopoietic stem cell,2322,2
Stem cells,hematopoietic stem cell,4170,2
Stem cells,hematopoietic stem cell,124540,2
Stem cells,hematopoietic stem cell,50486,2
Stem cells,hematopoietic stem cell,4851,2
Stem cells,hematopoietic stem cell,7450,2
Stem cells,hematopoietic stem cell,1421,2
Stem cells,hematopoietic stem cell,55218,2
Stem cells,hematopoietic stem cell,79843,2
Stem cells,hematopoietic stem cell,55353,2
Stem cells,hematopoietic stem cell,253827,2
Stem cells,hematopoietic stem cell,6659,2
Stem cells,hematopoietic stem cell,374,2
Stem cells,hematopoietic stem cell,2947,2
Stem cells,hematopoietic stem cell,8418,2
Stem cells,hematopoietic stem cell,5788,3
Stem cells,hematopoietic stem cell,9429,3
Stem cells,hematopoietic stem cell,216,3
Stem cells,hematopoietic stem cell,100532731,3
Stem cells,hematopoietic stem cell,7412,3
Stem cells,hematopoietic stem cell,3815,3
Stem cells,hematopoietic stem cell,8842,3
Stem cells,hematopoietic stem cell,51744,3
Stem cells,hematopoietic stem cell,2210,3
Stem cells,hematopoietic stem cell,952,3
Stem cells,hematopoietic stem cell,960,3
Stem cells,hematopoietic stem cell,962,3
Stem cells,hematopoietic stem cell,3655,3
Stem cells,hematopoietic stem cell,7070,3
Stem cells,hematopoietic stem cell,22918,3
Stem cells,hematopoietic stem cell,283420,3
Stem cells,hematopoietic stem cell,3675,3
Stem cells,hematopoietic stem cell,5728,3
Stem cells,hematopoietic stem cell,1820,3
Stem cells,hematopoietic stem cell,79870,3
Stem cells,hematopoietic stem cell,947,3
Stem cells,hematopoietic stem cell,2705,3
Stem cells,hematopoietic stem cell,29909,3
Stem cells,hematopoietic stem cell,3563,3
Stem cells,hematopoietic stem cell,3676,3
Stem cells,hematopoietic stem cell,4352,3
Stem cells,hematopoietic stem cell,159296,3
Stem cells,hematopoietic stem cell,84898,3
Stem cells,hematopoietic stem cell,64407,3
Stem cells,hematopoietic stem cell,7225,3
Stem cells,hematopoietic stem cell,79895,3
Stem cells,hematopoietic stem cell,5818,3
Stem cells,hematopoietic stem cell,3575,3
Stem cells,hematopoietic stem cell,5243,3
Stem cells,hematopoietic stem cell,4804,3
Stem cells,hematopoietic stem cell,5175,3
Stem cells,hematopoietic stem cell,945,3
Stem cells,hematopoietic stem cell,1393,3
Stem cells,hematopoietic stem cell,100130933,3
Stem cells,hematopoietic stem cell,3216,3
Stem cells,hematopoietic stem cell,3355,3
Stem cells,hematopoietic stem cell,3769,3
Stem cells,hematopoietic stem cell,4254,3
Stem cells,hematopoietic stem cell,5621,3
Stem cells,hematopoietic stem cell,966,3
Stem cells,hematopoietic stem cell,388341,3
Stem cells,hematopoietic stem cell,6504,4
Stem cells,hematopoietic stem cell,3674,4
Stem cells,hematopoietic stem cell,64866,4
Stem cells,hematopoietic stem cell,2022,4
Stem cells,hematopoietic stem cell,10544,4
Stem cells,hematopoietic stem cell,90952,4
Stem cells,hematopoietic stem cell,284,4
Stem cells,hematopoietic stem cell,7123,4
Stem cells,hematopoietic stem cell,22915,4
Stem cells,hematopoietic stem cell,6691,4
Stromal cells,hepatic stellate cell,2294,1
Stromal cells,hepatic stellate cell,3142,1
Stromal cells,hepatic stellate cell,2669,2
Stromal cells,hepatic stellate cell,5159,2
Stromal cells,hepatic stellate cell,80339,2
Stromal cells,hepatic stellate cell,6678,2
Stromal cells,hepatic stellate cell,2670,2
Stromal cells,hepatic stellate cell,9227,2
Stromal cells,hepatic stellate cell,9355,3
Stromal cells,hepatic stellate cell,55384,3
Stromal cells,hepatic stellate cell,10398,3
Stromal cells,hepatic stellate cell,4804,3
Stromal cells,hepatic stellate cell,5156,3
Stromal cells,hepatic stellate cell,6855,3
Stromal cells,hepatic stellate cell,11093,4
Stromal cells,hepatic stellate cell,213,4
Stromal cells,hepatic stellate cell,6347,4
Stromal cells,hepatic stellate cell,1277,4
Stromal cells,hepatic stellate cell,1281,4
Stromal cells,hepatic stellate cell,78989,4
Stromal cells,hepatic stellate cell,2255,4
Stromal cells,hepatic stellate cell,2487,4
Stromal cells,hepatic stellate cell,3082,4
Stromal cells,hepatic stellate cell,3489,4
Stromal cells,hepatic stellate cell,3490,4
Stromal cells,hepatic stellate cell,5649,4
Stromal cells,hepatic stellate cell,1056,4
Stem cells,hepatoblast,7037,2
Stem cells,hepatoblast,5788,3
Stem cells,hepatoblast,5156,3
Stem cells,hepatoblast,8788,4
Epithelial cells,hepatocyte,1050,1
Epithelial cells,hepatocyte,3169,1
Epithelial cells,hepatocyte,2626,1
Epithelial cells,hepatocyte,2627,1
Epithelial cells,hepatocyte,1576,2
Epithelial cells,hepatocyte,5265,2
Epithelial cells,hepatocyte,7726,2
Epithelial cells,hepatocyte,348,2
Epithelial cells,hepatocyte,3856,2
Epithelial cells,hepatocyte,1589,2
Epithelial cells,hepatocyte,1559,2
Epithelial cells,hepatocyte,2719,2
Epithelial cells,hepatocyte,6927,2
Epithelial cells,hepatocyte,3875,2
Epithelial cells,hepatocyte,79969,2
Epithelial cells,hepatocyte,1244,3
Epithelial cells,hepatocyte,26503,3
Epithelial cells,hepatocyte,50506,3
Epithelial cells,hepatocyte,26762,3
Epithelial cells,hepatocyte,3383,3
Epithelial cells,hepatocyte,4311,3
Epithelial cells,hepatocyte,6926,3
Epithelial cells,hepatocyte,2152,3
Epithelial cells,hepatocyte,213,4
Epithelial cells,hepatocyte,345,4
Epithelial cells,hepatocyte,7276,4
Epithelial cells,hepatocyte,3494,4
Epithelial cells,hepatocyte,174,4
Epithelial cells,hepatocyte,80350,4
Epithelial cells,hepatocyte,64129,4
Epithelial cells,hepatocyte,432,4
Epithelial cells,hepatocyte,4321,4
Epithelial cells,hepatocyte,2244,4
Epithelial cells,hepatocyte,7052,4
Epithelial cells,hepatocyte,7082,4
Epithelial cells,horizontal basal cell,6657,1
Epithelial cells,horizontal basal cell,8626,1
Epithelial cells,horizontal basal cell,3852,2
Epithelial cells,horizontal basal cell,55384,3
Epithelial cells,horizontal basal cell,9547,4
Epithelial cells,horizontal cell,3975,1
Epithelial cells,horizontal cell,9480,2
Epithelial cells,horizontal cell,3175,3
Bone cells,hypertrophic chondrocyte,4208,2
Bone cells,hypertrophic chondrocyte,5336,2
Bone cells,hypertrophic chondrocyte,6271,2
Bone cells,hypertrophic chondrocyte,11060,2
Bone cells,hypertrophic chondrocyte,79365,3
Bone cells,hypertrophic chondrocyte,6023,3
Bone cells,hypertrophic chondrocyte,103625684,3
Bone cells,hypertrophic chondrocyte,56664,3
Bone cells,hypertrophic chondrocyte,1300,4
Bone cells,hypertrophic chondrocyte,83690,4
Bone cells,hypertrophic chondrocyte,3381,4
Bone cells,hypertrophic chondrocyte,85477,4
Stromal cells,idiopathic pulmonary fibrosis cell,8626,1
Stromal cells,idiopathic pulmonary fibrosis cell,3861,2
Stromal cells,idiopathic pulmonary fibrosis cell,3852,2
Stromal cells,idiopathic pulmonary fibrosis cell,8605,2
Stromal cells,idiopathic pulmonary fibrosis cell,208,3
Stromal cells,idiopathic pulmonary fibrosis cell,4804,3
Stromal cells,idiopathic pulmonary fibrosis cell,10630,3
Stromal cells,idiopathic pulmonary fibrosis cell,116369,3
Stromal cells,idiopathic pulmonary fibrosis cell,25803,3
Stromal cells,idiopathic pulmonary fibrosis cell,1277,4
Stromal cells,idiopathic pulmonary fibrosis cell,3586,4
Stromal cells,idiopathic pulmonary fibrosis cell,8425,4
Stromal cells,idiopathic pulmonary fibrosis cell,4586,4
Stromal cells,idiopathic pulmonary fibrosis cell,727897,4
Stromal cells,idiopathic pulmonary fibrosis cell,7356,4
Blood & immune cells,iga memory b cell,931,3
Blood & immune cells,iga memory b cell,102723407,3
Blood & immune cells,iga memory b cell,939,4
Blood & immune cells,igm memory b cell,952,3
Blood & immune cells,igm memory b cell,5788,3
Blood & immune cells,igm memory b cell,939,4
Blood & immune cells,il-17ralpha t cell,3575,3
Blood & immune cells,immature b cell,5079,1
Blood & immune cells,immature b cell,8115,2
Blood & immune cells,immature b cell,972,2
Blood & immune cells,immature b cell,3113,2
Blood & immune cells,immature b cell,3122,2
Blood & immune cells,immature b cell,3123,2
Blood & immune cells,immature b cell,930,3
Blood & immune cells,immature b cell,100133941,3
